2025-06-08 18:53:44 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='c:\\Users\\Dzulfahmi DA\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\cmsy10.ttf', name='cmsy10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Walkway UltraExpand.ttf', name='Walkway UltraExpand', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\SourceCodePro-ExtraLight.ttf', name='Source Code Pro', style='normal', variant='normal', weight=250, stretch='normal', size='scalable')) = 10.1925
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\LFAX.TTF', name='Lucida Fax', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\timesbi.ttf', name='Times New Roman', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\HelveticaNeueBoldItalic.otf', name='Helvetica Neue', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Blacksword.otf', name='Blacksword', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Champagne & Limousines.ttf', name='Champagne & Limousines', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\built titling rg.ttf', name='Built Titling', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Poppins-SemiBoldItalic.ttf', name='Poppins', style='italic', variant='normal', weight=600, stretch='normal', size='scalable')) = 11.24
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Montserrat-Thin.ttf', name='Montserrat', style='normal', variant='normal', weight=250, stretch='normal', size='scalable')) = 10.1925
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Doctor Russel.ttf', name='Doctor Russel', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\msjh.ttc', name='Microsoft JhengHei', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\MarkMyWords.otf', name='Mark My Words', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Walkway UltraExpand Bold.ttf', name='Walkway UltraExpand Bold', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Baloo2-Bold.ttf', name='Baloo 2', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Aller_Lt.ttf', name='Aller Light', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\TEMPSITC.TTF', name='Tempus Sans ITC', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\HelveticaNeueUltraLight.otf', name='Helvetica Neue', style='normal', variant='normal', weight=100, stretch='normal', size='scalable')) = 10.335
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\built titling bd it.ttf', name='Built Titling', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\edosz.ttf', name='Edo SZ', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\javatext.ttf', name='Javanese Text', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\corbell.ttf', name='Corbel', style='normal', variant='normal', weight=300, stretch='normal', size='scalable')) = 10.145
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\seguisb.ttf', name='Segoe UI', style='normal', variant='normal', weight=600, stretch='normal', size='scalable')) = 10.24
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\BASKVILL.TTF', name='Baskerville Old Face', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Adventure.otf', name='Adventure', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\SansSerifCollection.ttf', name='Sans Serif Collection', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\seguisym.ttf', name='Segoe UI Symbol', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\msuighub.ttf', name='Microsoft Uighur', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Ondo-Italic.otf', name='Ondo', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\HelveticaNeueHeavyItalic.otf', name='Helvetica Neue', style='italic', variant='normal', weight=800, stretch='normal', size='scalable')) = 11.43
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\SourceCodePro-Black.ttf', name='Source Code Pro', style='normal', variant='normal', weight=900, stretch='normal', size='scalable')) = 10.525
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\HelveticaNeueLight.otf', name='Helvetica Neue', style='normal', variant='normal', weight=300, stretch='normal', size='scalable')) = 10.145
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\BRUSHSCI.TTF', name='Brush Script MT', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\fontawesome5-regular-webfont.ttf', name='Font Awesome 5 Free Regular', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\UnderAuthority.ttf', name='Under Authority', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Walkway UltraExpand SemiBold.ttf', name='Walkway UltraExpand SemiBold', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\HARLOWSI.TTF', name='Harlow Solid Italic', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\ABOVE  - PERSONAL USE ONLY.ttf', name='Above DEMO', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\FRAMDCN.TTF', name='Franklin Gothic Medium Cond', style='normal', variant='normal', weight=400, stretch='condensed', size='scalable')) = 10.25
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Walkway Black.ttf', name='Walkway Black', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\raidercrusadercond.ttf', name='Raider Crusader Condensed', style='normal', variant='normal', weight=400, stretch='condensed', size='scalable')) = 10.25
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Goldplay Alt Thin It.otf', name='Goldplay Alt', style='normal', variant='normal', weight=250, stretch='normal', size='scalable')) = 10.1925
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\cocacola.ttf', name='CocaCola', style='normal', variant='normal', weight=5, stretch='normal', size='scalable')) = 10.42525
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\raidercrusadertitle.ttf', name='Raider Crusader Title', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\ARIALNBI.TTF', name='Arial', style='italic', variant='normal', weight=700, stretch='condensed', size='scalable')) = 7.8986363636363635
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\msjhl.ttc', name='Microsoft JhengHei', style='normal', variant='normal', weight=290, stretch='normal', size='scalable')) = 10.1545
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Rene Bieder  Milliard ExtraLight.otf', name='Milliard', style='normal', variant='normal', weight=200, stretch='normal', size='scalable')) = 10.24
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\malgunbd.ttf', name='Malgun Gothic', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\MagicalSource.ttf', name='MagicalSource', style='normal', variant='normal', weight=500, stretch='normal', size='scalable')) = 10.145
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Cocogoose_trial.otf', name='COCOGOOSE', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\BELLB.TTF', name='Bell MT', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Aquawax Black Trial.ttf', name='Aquawax', style='normal', variant='normal', weight=900, stretch='normal', size='scalable')) = 10.525
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\LTYPEO.TTF', name='Lucida Sans Typewriter', style='oblique', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\defconzerohalfital.ttf', name='Defcon Zero Halftone Italic', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Goldplay Alt Bold It.otf', name='Goldplay Alt', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\FRABK.TTF', name='Franklin Gothic Book', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Zian free promo_2015 con kerning.ttf', name='Zian', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\DS-DIGI.TTF', name='DS-Digital', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\GothamBold.ttf', name='Gotham', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Devil Breeze Demi.ttf', name='Devil Breeze', style='normal', variant='normal', weight=600, stretch='normal', size='scalable')) = 10.24
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Rene Bieder  Milliard Book Italic.otf', name='Milliard', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\LTYPE.TTF', name='Lucida Sans Typewriter', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\built titling rg it.ttf', name='Built Titling', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Rene Bieder  Milliard SemiBold.otf', name='Milliard', style='normal', variant='normal', weight=600, stretch='normal', size='scalable')) = 10.24
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Baloo2-Regular.ttf', name='Baloo 2', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Blacklisted.ttf', name='Blacklisted', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Original by fnkfrsh.otf', name='Original by fnkfrsh', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\BKANT.TTF', name='Book Antiqua', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\built titling lt it.ttf', name='Built Titling', style='italic', variant='normal', weight=300, stretch='normal', size='scalable')) = 11.145
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\CENTURY.TTF', name='Century', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\MTCORSVA.TTF', name='Monotype Corsiva', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Poppins-Italic.ttf', name='Poppins', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Ondo-LightItalic.ttf', name='Ondo', style='italic', variant='normal', weight=200, stretch='normal', size='scalable')) = 11.24
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Kraash.ttf', name='Kraash', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Top Secret.ttf', name='Top Secret', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\Candarali.ttf', name='Candara', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Gotham-Thin.otf', name='Gotham Thin', style='normal', variant='normal', weight=500, stretch='normal', size='scalable')) = 10.145
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Plane Crash.ttf', name='Plane Crash', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\msyh.ttc', name='Microsoft YaHei', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\raidercrusadershiftdown.ttf', name='Raider Crusader Shift Down', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\GLECB.TTF', name='Gloucester MT Extra Condensed', style='normal', variant='normal', weight=400, stretch='condensed', size='scalable')) = 10.25
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Montserrat-BoldItalic.ttf', name='Montserrat', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\defconzerocondital.ttf', name='Defcon Zero Condensed Italic', style='italic', variant='normal', weight=400, stretch='condensed', size='scalable')) = 11.25
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\SocialType.ttf', name='socialtype', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\calibrib.ttf', name='Calibri', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\CaviarDreams_Italic.ttf', name='Caviar Dreams', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\QUARTZO + PERSONAL USE ONLY.ttf', name='QUARTZO demo', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\SourceCodePro-SemiBoldItalic.ttf', name='Source Code Pro', style='italic', variant='normal', weight=600, stretch='normal', size='scalable')) = 11.24
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\GothamMedium.ttf', name='Gotham', style='normal', variant='normal', weight=500, stretch='normal', size='scalable')) = 10.145
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\Wasted.otf', name='Wasted', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Montserrat-Regular.ttf', name='Montserrat', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Poppins-ExtraBold.ttf', name='Poppins', style='normal', variant='normal', weight=800, stretch='normal', size='scalable')) = 10.43
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\defconzerohalf.ttf', name='Defcon Zero Halftone', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\corbeli.ttf', name='Corbel', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\materialdesignicons5-webfont.ttf', name='Material Design Icons 5.9.55', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\Dzulfahmi DA\\AppData\\Local\\Microsoft\\Windows\\Fonts\\Warung Kopi Bold Italic.otf', name='Warung Kopi', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2025-06-08 18:53:46 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Windows\\Fonts\\msyhl.ttc', name='Microsoft YaHei', style='normal', variant='normal', weight=290, stretch='normal', size='scalable')) = 10.1545
